Row #,Species,Count,Location,S/P,Date,LocID,SubID
1866,Hair-crested Drongo,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1867,Balicassiao,1,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1868,Greater Racket-tailed Drongo,1,Yala National Park (General),LK-3,14 Feb 2020,L1122648,S64441147
1869,Sri Lanka Drongo,,Sinharaja NP--Kudawa access,LK-9,11 Feb 2020,L5400563,S64552673
1870,Black-naped Monarch,2,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1871,Indian Paradise-Flycatcher,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1872,African Paradise-Flycatcher,2,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
1873,Red-tailed Shrike,1,Lake Basaka--north shore,ET-OR,18 Feb 2018,L1550639,S43363726
1874,Isabelline Shrike,2,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
1875,Brown Shrike,15,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
1876,Bay-backed Shrike,1,Bundala NP (General),LK-3,15 Feb 2020,L1078558,S64494084
1877,Long-tailed Shrike,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1878,Gray-backed Shrike,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1879,Loggerhead Shrike,1,Cleo and John's farm,US-SD,10 Jul 1966,L9434444,S58286654
1880,Northern Shrike,1,Napa-Sonoma Marshes WA--Huichica Creek Unit,US-CA,18 Jan 2014,L590812,S58371981
1881,Iberian Gray Shrike,,Spain,ES-,28 Sep 2016,L3679729,S58441148
1882,Great Gray Shrike,1,Afar Plains--northern section,ET-AF,15 Feb 2018,L1550665,S43363718
1883,Gray-backed Fiscal,12,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1884,Taita Fiscal,1,Yabello--Mega triangle,ET-OR,25 Feb 2018,L2099161,S43363636
1885,Somali Fiscal,2,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
1886,Northern Fiscal,2,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
1887,Masked Shrike,1,Animalia Lodge,ET-AF,17 Feb 2018,L4479835,S43512367
1888,Woodchat Shrike,1,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
1889,White-rumped Shrike,2,"Afar Plains—(9.5192,40.0114)",ET-AF,15 Feb 2018,L6877280,S58094769
1890,Canada Jay,,Crater Lake NP,US-OR,26 May 1990,L388198,S58409180
1891,Beautiful Jay,1,Camino Montezuma--Base Militar,CO-RIS,07 Jul 2019,L5718944,S58037657
1892,Black-collared Jay,1,"Riosucio - Jardin, Caldas, CO (5,501, -75,779)",CO-CAL,02 Jul 2019,L9577851,S57901700
1893,White-collared Jay,,ACP Abra Patricia--Owlet Lodge,PE-AMA,12 Oct 2012,L1849237,S58450660
1894,Black-throated Magpie-Jay,15,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1895,White-throated Magpie-Jay,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
1896,Black-chested Jay,,Canopy Camp,PA-5,02 Nov 2014,L3379895,S58417499
1897,Green Jay,,ACP Abra Patricia--Owlet Lodge,PE-AMA,12 Oct 2012,L1849237,S58450660
1898,Azure Jay,5,Itanhaém--Rua Jequirituba,BR-SP,09 Nov 2019,L4998910,S62350056
1899,Violaceous Jay,5,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1900,Curl-crested Jay,2,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
1901,White-tailed Jay,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
1902,Plush-crested Jay,4,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
1903,Pinyon Jay,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
1904,Steller's Jay,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1905,Blue Jay,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
1906,California Scrub-Jay,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1907,Woodhouse's Scrub-Jay,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
1908,Mexican Jay,,Cerocahui (área general),MX-CHH,28 Dec 2002,L928020,S58369755
1909,Eurasian Jay,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1910,Iberian Magpie,,Spain,ES-,24 Sep 2016,L3679729,S58439644
1911,Sri Lanka Blue-Magpie,2,Sinharaja NP--Kudawa access,LK-9,11 Feb 2020,L5400563,S64552673
1912,Yellow-billed Blue-Magpie,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1913,Gray Treepie,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1914,Racket-tailed Treepie,1,Cuc Phuong NP,VN-18,20 Feb 2020,L1086800,S64837010
1915,Black-rumped Magpie,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1916,Eurasian Magpie,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
1917,Black-billed Magpie,,Crater Lake NP,US-OR,26 May 1990,L388198,S58409180
1918,Yellow-billed Magpie,,Lake Solano County Park (SOL Co.),US-CA,06 Jan 2001,L285964,S58559402
1919,Stresemann's Bush-Crow,2,Yabello--Mega triangle,ET-OR,24 Feb 2018,L2099161,S43363640
1920,Clark's Nutcracker,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1921,Eurasian Nutcracker,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1922,Red-billed Chough,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1923,Eurasian Jackdaw,,Spain,ES-,24 Sep 2016,L3679729,S58439644
1924,House Crow,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1925,Cape Crow,4,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
1926,American Crow,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1927,Northwestern Crow,,Fort Worden SP,US-WA,17 Jul 2016,L292851,S58357396
1928,Sinaloa Crow,20,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1929,Fish Crow,,Florida,US-FL,03 Mar 1996,L108932,S58534126
1930,Chihuahuan Raven,,Bosque del Apache NWR,US-NM,25 Jul 2001,L127945,S58534709
1931,Carrion Crow,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
1932,Large-billed Crow,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1933,Pied Crow,8,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
1934,Somali Crow,2,Liben Plain,ET-OR,23 Feb 2018,L2099167,S43363681
1935,Fan-tailed Raven,4,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725161
1936,Thick-billed Raven,2,Wondo Genet Forestry College,ET-SN,28 Feb 2018,L2099184,S43363748
1937,Common Raven,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1938,Yellow-bellied Fairy-Fantail,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1939,Gray-headed Canary-Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1940,Yellow-browed Tit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1941,Sultan Tit,1,Cuc Phuong NP,VN-18,20 Feb 2020,L1086800,S64837855
1942,Coal Tit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1943,Rufous-vented Tit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1944,Elegant Tit,8,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1945,Crested Tit,,Spain,ES-,25 Sep 2016,L3679729,S58440122
1946,Gray-crested Tit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1947,Marsh Tit,,Spain,ES-,26 Sep 2016,L3679729,S58440451
1948,Carolina Chickadee,,Sylva/Smoky Mtn Vacation,US-NC,01 Jul 1997,L9710194,S58531217
1949,Black-capped Chickadee,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
1950,Mountain Chickadee,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1951,Mexican Chickadee,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
1952,Chestnut-backed Chickadee,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1953,Eurasian Blue Tit,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
1954,Bridled Titmouse,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
1955,Oak Titmouse,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1956,Juniper Titmouse,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
1957,Tufted Titmouse,,Dolph Nature Area,US-MI,12 May 1996,L210751,S58526803
1958,Black-crested Titmouse,,Hornsby Bend (HOTE 037),US-TX,08 Oct 2005,L130766,S58503996
1959,Green-backed Tit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1960,Great Tit,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
1961,Cinereous Tit,1,Yala National Park (General),LK-3,14 Feb 2020,L1122648,S64441147
1962,Japanese Tit,1,Cuc Phuong NP,VN-18,18 Feb 2020,L1086800,S64839752
1963,White-winged Black-Tit,2,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1964,Somali Tit,4,Carsa Dek (general area),ET-OR,23 Feb 2018,L4708926,S43363671
1965,White-backed Black-Tit,3,BMNP--Harenna Forest (please use more specific location),ET-OR,22 Feb 2018,L2099191,S43363686
1966,Verdin,1,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1967,Eurasian Penduline-Tit,,Spain,ES-,24 Sep 2016,L3679729,S58439644
1968,Mouse-colored Penduline-Tit,1,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
1969,Chestnut-backed Sparrow-Lark,2,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
1970,Ashy-crowned Sparrow-Lark,1,Mannar Island (General),LK-4,05 Feb 2020,L4611450,S64570294
1971,Chestnut-headed Sparrow-Lark,2,Animali Lodge area and water hole,ET-AF,17 Feb 2018,L6941526,S43363729
1972,Foxy Lark,1,Borana Lodge,ET-OR,26 Feb 2018,L4477094,S43421910
1973,Liben Lark,3,Liben Plain,ET-OR,23 Feb 2018,L2099167,S43363681
1974,Singing Bushlark,1,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
1975,Jerdon's Bushlark,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1976,Gillett's Lark,3,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
1977,Horned Lark,,Ohlone Audubon Panoche Pass trip,US-CA,05 Feb 2001,L9709844,S58529303
1978,Blanford's Lark,2,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
1979,Greater Short-toed Lark,10,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
1980,Calandra Lark,,Spain,ES-,28 Sep 2016,L3679729,S58441148
1981,Somali Short-toed Lark,7,Liben Plain,ET-OR,23 Feb 2018,L2099167,S43363681
1982,Lesser Short-toed Lark,,Spain,ES-,28 Sep 2016,L3679729,S58441148
1983,Wood Lark,,Spain,ES-,26 Sep 2016,L3679729,S58440451
1984,Short-tailed Lark,50,Yabello--Mega triangle,ET-OR,24 Feb 2018,L2099161,S43363640
1985,Oriental Skylark,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1986,Thekla's Lark,,Spain,ES-,27 Sep 2016,L3679729,S58440888
1987,Crested Lark,,Spain,ES-,27 Sep 2016,L3679729,S58440888
1988,Northern Crombec,4,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
1989,Red-faced Crombec,4,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1990,Somali Crombec,3,Carsa Dek (general area),ET-OR,23 Feb 2018,L4708926,S43363671
1991,Moustached Grass-Warbler,1,"Gibe Gorge Area Breakfast spot(8.256574, 37.572518)",ET-SN,01 Mar 2018,L7002960,S43363752
1992,Yellow-bellied Eremomela,2,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
1993,Gray Wren-Warbler,2,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
1994,Green-backed Camaroptera,3,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
1995,Buff-bellied Warbler,4,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1996,Yellow-breasted Apalis,3,"Rd from Bale Mountains NP to Negele (6.3082,39.8339)",ET-OR,22 Feb 2018,L7004198,S43363708
1997,Common Tailorbird,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1998,Dark-necked Tailorbird,1,Cuc Phuong NP,VN-18,18 Feb 2020,L1086800,S64839752
1999,Gray-backed Tailorbird,1,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
2000,Black-throated Prinia,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2001,Rufescent Prinia,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2002,Gray-breasted Prinia,,Mannar Island (General),LK-4,06 Feb 2020,L4611450,S64568248
2003,Jungle Prinia,,Uda Walawe NP,LK-8,13 Feb 2020,L1122655,S64551814
2004,Yellow-bellied Prinia,1,Van Long Nature Reserve,VN-18,21 Feb 2020,L1917175,S64813416
2005,Ashy Prinia,,Mannar Island (General),LK-4,05 Feb 2020,L4611450,S64570294
2006,Tawny-flanked Prinia,2,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2007,Plain Prinia,,Mannar Island (General),LK-4,05 Feb 2020,L4611450,S64570294
2008,Pale Prinia,2,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
2009,Red-fronted Prinia,2,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
2010,Red-faced Cisticola,3,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,27 Feb 2018,L2099157,S43363743
2011,Singing Cisticola,1,"Gibe Gorge Area Breakfast spot(8.256574, 37.572518)",ET-SN,01 Mar 2018,L7002960,S43363752
2012,Boran Cisticola,2,Liben Plain,ET-OR,23 Feb 2018,L2099167,S43363679
2013,Rattling Cisticola,1,Abiata Shalla NP--Abijata Lake,ET-OR,20 Feb 2018,L2696254,S43605406
2014,Ethiopian Cisticola,2,Bale Mountains NP--General (Please be more specific),ET-OR,21 Feb 2018,L1100585,S43363689
2015,Foxy Cisticola,3,"Gibe Gorge Area Breakfast spot(8.256574, 37.572518)",ET-SN,01 Mar 2018,L7002960,S43363752
2016,Tiny Cisticola,1,Yabello--Mega triangle,ET-OR,24 Feb 2018,L2099161,S43363640
2017,Zitting Cisticola,,Spain,ES-,29 Sep 2016,L3679729,S58441542
2018,Desert Cisticola,4,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
2019,Pectoral-patch Cisticola,2,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
2020,Eastern Olivaceous Warbler,2,"Afar Plains—(9.5192,40.0114)",ET-AF,15 Feb 2018,L6877280,S58094769
2021,Sedge Warbler,4,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,28 Feb 2018,L2099157,S43363745
2022,Blyth's Reed Warbler,1,Horton Plains National Park (General),LK-2,16 Feb 2020,L3989081,S64550747
2023,Eurasian Reed Warbler,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2024,African Reed Warbler,5,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,27 Feb 2018,L2099157,S43363743
2025,Clamorous Reed Warbler,3,Bundala NP (General),LK-3,15 Feb 2020,L1078558,S64494084
2026,Striated Grassbird,1,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
2027,Cinnamon Bracken-Warbler,1,Bale Mountains NP--General (Please be more specific),ET-OR,21 Feb 2018,L1100585,S43363689
2028,Sri Lanka Bush Warbler,1,Horton Plains National Park (General),LK-2,16 Feb 2020,L3989081,S64550747
2029,Black-capped Donacobius,1,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
2030,Scaly-breasted Cupwing,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2031,Pygmy Cupwing,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2032,Blue-and-white Swallow,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
2033,Black-collared Swallow,25,Río Inírida--Inírida,CO-GUA,09 Jul 2018,L2613195,S48122335
2034,Tawny-headed Swallow,1,Itatiaia--snipe valley farm,BR-RJ,22 Nov 2019,L972134,S61664502
2035,Brown-bellied Swallow,5,Reserva Ecológica Río Blanco,CO-CAL,03 Jul 2019,L2241379,S57901638
2036,White-thighed Swallow,2,Via Antigua a Buenaventura,CO-VAC,02 Jul 2018,L2998201,S50144060
2037,White-banded Swallow,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2038,Northern Rough-winged Swallow,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
2039,Southern Rough-winged Swallow,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
2040,Purple Martin,,Liberty Bay,US-WA,12 Aug 2014,L1886184,S76582312
2041,Caribbean Martin,2,Bon Accord Sewage Treatment Ponds,TT-WTO,12 Oct 2017,L623632,S39899901
2042,Gray-breasted Martin,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
2043,Southern Martin,100000,Parque Santander,CO-AMA,27 Jun 2018,L2760361,S48122351
2044,Brown-chested Martin,1,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
2045,Tree Swallow,,Anza-Borrego Desert SP--Visitor Center,US-CA,01 Apr 1991,L668805,S58409942
2046,Tumbes Swallow,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
2047,White-winged Swallow,,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
2048,White-rumped Swallow,2,PE Intervales,BR-SP,14 Nov 2019,L972187,S61620801
2049,Mangrove Swallow,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
2050,Violet-green Swallow,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
2051,Plain Martin,2,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
2052,Bank Swallow,,Fort Funston,US-CA,25 Apr 1992,L266117,S58409760
2053,Eurasian Crag-Martin,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2054,Rock Martin,2,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2055,Barn Swallow,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2056,Ethiopian Swallow,2,Afar-Awash National Park,ET-AF,15 Feb 2018,L6941496,S43363720
2057,Wire-tailed Swallow,1,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2058,Hill Swallow,4,Horton Plains National Park (General),LK-2,16 Feb 2020,L3989081,S64550747
2059,Pacific Swallow,,"Heros Hill, Quezon City",PH-00,06 Mar 2004,L9650061,S58224295
2060,White-tailed Swallow,3,Liben Plain,ET-OR,23 Feb 2018,L2099167,S43363679
2061,Red-rumped Swallow,,Spain,ES-,27 Sep 2016,L3679729,S58440888
2062,Sri Lanka Swallow,,Kitulgala Rest House,LK-9,09 Feb 2020,L4205542,S64553239
2063,Striated Swallow,,"Villa Escudero Plantations and Resorts, San Pablo",PH-QUE,09 Oct 2015,L1795915,S58432682
2064,Lesser Striped Swallow,50,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
2065,Cliff Swallow,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
2066,Common House-Martin,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2067,Nepal House-Martin,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2068,Black Sawwing,4,"Rd from Bale Mountains NP to Negele (6.6960,39.7293)",ET-OR,22 Feb 2018,L7003000,S43363709
2069,Northern Brownbul,1,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
2070,Black-crested Bulbul,1,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2071,Black-capped Bulbul,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
2072,Striated Bulbul,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2073,Red-vented Bulbul,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2074,Red-whiskered Bulbul,8,Van Long Nature Reserve,VN-18,21 Feb 2020,L1917175,S64813416
2075,Light-vented Bulbul,1,Van Long Nature Reserve,VN-18,21 Feb 2020,L1917175,S64813416
2076,Common Bulbul,3,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725161
2077,Sooty-headed Bulbul,1,Van Long Nature Reserve,VN-18,21 Feb 2020,L1917175,S64813416
2078,Yellow-eared Bulbul,5,Horton Plains National Park (General),LK-2,16 Feb 2020,L3989081,S64550747
2079,White-browed Bulbul,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
2080,Yellow-vented Bulbul,,"Cebu Country Club, Cebu City",PH-CEB,16 Jul 2004,L8926214,S58224088
2081,Puff-throated Bulbul,3,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2082,Gray-eyed Bulbul,1,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2083,Yellow-browed Bulbul,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
2084,Black Bulbul,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2085,Philippine Bulbul,,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
2086,Ashy Bulbul,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2087,Mountain Bulbul,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2088,Ashy-throated Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2089,Buff-barred Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2090,Yellow-browed Warbler,1,Cuc Phuong NP,VN-18,18 Feb 2020,L1086800,S64839752
2091,Hume's Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2092,Lemon-rumped Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2093,Tickell's Leaf Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2094,Willow Warbler,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2095,Common Chiffchaff,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2096,Brown Woodland-Warbler,1,BMNP--Harenna Forest (please use more specific location),ET-OR,21 Feb 2018,L2099191,S43363688
2097,Gray-cheeked Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2098,Whistler's Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2099,Green Warbler,,The Other Corner Guest House - Habarana,LK-7,06 Feb 2020,L10774969,S64569290
2100,Greenish Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2101,Arctic Warbler,1,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
2102,Chestnut-crowned Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2103,Limestone Leaf Warbler,2,Cuc Phuong NP,VN-18,18 Feb 2020,L1086800,S64839752
2104,Yellow-vented Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2105,Blyth's Leaf Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2106,Gray-hooded Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2107,Asian Stubtail,3,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2108,Gray-bellied Tesia,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2109,Cetti's Warbler,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2110,Black-faced Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2111,Broad-billed Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2112,Manchurian Bush Warbler,1,Cuc Phuong NP,VN-18,20 Feb 2020,L1086800,S64837010
2113,Brownish-flanked Bush Warbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2114,Long-tailed Tit,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
2115,Black-throated Tit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2116,Black-browed Tit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2117,Bushtit,,Ohlone Audubon Panoche Pass trip,US-CA,05 Feb 2001,L9709844,S58529303
2118,Abyssinian Catbird,4,BMNP--Harenna Forest (please use more specific location),ET-OR,21 Feb 2018,L2099191,S43363688
2119,African Hill Babbler,2,BMNP--Bale Mountain Lodge area,ET-OR,22 Feb 2018,L4053465,S43363736
2120,Eurasian Blackcap,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2121,Garden Warbler,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2122,Banded Parisoma,2,Wachile/Mega Rd.,ET-OR,24 Feb 2018,L7018508,S43421899
2123,Lesser Whitethroat,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725161
2124,Brown Parisoma,2,Bale Mountains NP--General (Please be more specific),ET-OR,21 Feb 2018,L1100585,S43363689
2125,Menetries's Warbler,1,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
2126,Sardinian Warbler,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2127,Greater Whitethroat,1,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
2128,Dartford Warbler,,Spain,ES-,27 Sep 2016,L3679729,S58440888
2129,Fire-tailed Myzornis,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2130,Golden-breasted Fulvetta,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2131,Yellow-eyed Babbler,,Uda Walawe NP,LK-8,13 Feb 2020,L1122655,S64551814
2132,White-browed Fulvetta,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2133,Wrentit,,Chabot Park,US-CA,19 Jan 2002,L191219,S58508614
2134,Great Parrotbill,2,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2135,Brown Parrotbill,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2136,Striated Yuhina,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
